Bloc;Date;Generation;Phase;Rack;Row;Column;Treatment;Line;Fruit_s;Nb_adults;T_counted;T_produced
1;7/9/2018;24;second_postpool;D;10;4;Strawberry;FRC;Strawberry;21;1;
1;7/9/2018;24;second_postpool;D;1;5;Strawberry;FRC;Strawberry;0;1;
1;7/9/2018;24;second_postpool;D;2;5;Strawberry;FRC;Strawberry;100;1;
1;7/9/2018;24;second_postpool;D;3;5;Strawberry;FRC;Strawberry;45;1;
1;7/9/2018;24;second_postpool;D;4;5;Strawberry;FRC;Strawberry;59;1;
1;7/9/2018;24;second_postpool;D;5;5;Strawberry;FRC;Strawberry;58;1;
1;7/9/2018;24;second_postpool;D;6;5;Strawberry;FRC;Strawberry;42;1;
1;7/9/2018;24;second_postpool;D;7;5;Strawberry;FRC;Strawberry;37;1;
1;7/9/2018;24;second_postpool;D;8;5;Strawberry;FRC;Strawberry;52;1;
1;7/9/2018;24;second_postpool;D;9;5;Strawberry;FRC;Strawberry;21;1;
1;7/9/2018;24;second_postpool;D;10;5;Strawberry;FRC;Strawberry;77;1;
1;7/9/2018;24;second_postpool;D;1;6;Strawberry;FRC;Strawberry;65;1;
1;7/9/2018;24;second_postpool;D;2;6;Strawberry;FRC;Strawberry;9;1;
1;7/9/2018;24;second_postpool;D;3;6;Strawberry;FRC;Strawberry;27;1;
1;28/9/2018;25;second_postpool;A;1;1;Cherry;CEA;Cherry;19;1;
1;28/9/2018;25;second_postpool;A;2;1;Cherry;CEA;Cherry;33;1;
1;28/9/2018;25;second_postpool;A;3;1;Cherry;CEA;Cherry;31;1;
1;28/9/2018;25;second_postpool;A;4;1;Cherry;CEA;Cherry;8;1;
1;28/9/2018;25;second_postpool;A;5;1;Cherry;CEA;Cherry;27;1;
1;28/9/2018;25;second_postpool;A;6;1;Cherry;CEA;Cherry;30;1;
1;28/9/2018;25;second_postpool;A;7;1;Cherry;CEA;Cherry;16;1;
1;28/9/2018;25;second_postpool;A;8;1;Cherry;CEA;Cherry;30;1;
1;28/9/2018;25;second_postpool;A;9;1;Cherry;CEA;Cherry;34;1;
1;28/9/2018;25;second_postpool;A;10;1;Cherry;CEA;Cherry;21;1;
1;28/9/2018;25;second_postpool;A;1;2;Cherry;CEA;Cherry;7;1;
1;28/9/2018;25;second_postpool;A;2;2;Cherry;CEA;Cherry;4;1;
1;28/9/2018;25;second_postpool;A;3;2;Cherry;CEA;Cherry;29;1;
1;28/9/2018;25;second_postpool;A;4;2;Cherry;CEA;Cherry;38;1;
1;28/9/2018;25;second_postpool;A;5;2;Cherry;CEA;Cherry;28;1;
1;28/9/2018;25;second_postpool;A;6;2;Cherry;CEA;Cherry;17;1;
1;28/9/2018;25;second_postpool;A;7;2;Cherry;CEA;Cherry;26;1;
1;28/9/2018;25;second_postpool;A;8;2;Cherry;CEA;Cherry;8;1;
1;28/9/2018;25;second_postpool;A;9;2;Cherry;CEA;Cherry;22;1;
1;28/9/2018;25;second_postpool;A;10;2;Cherry;CEA;Cherry;29;1;
1;28/9/2018;25;second_postpool;A;1;3;Cherry;CEA;Cherry;48;1;
1;28/9/2018;25;second_postpool;A;2;3;Cherry;CEA;Cherry;11;1;
1;28/9/2018;25;second_postpool;A;3;3;Cherry;CEA;Cherry;20;1;
1;28/9/2018;25;second_postpool;A;4;3;Cherry;CEA;Cherry;12;1;
1;28/9/2018;25;second_postpool;A;5;3;Cherry;CEA;Cherry;60;1;
1;28/9/2018;25;second_postpool;A;1;4;Strawberry;FRB;Strawberry;92;1;
1;28/9/2018;25;second_postpool;A;2;4;Strawberry;FRB;Strawberry;105;1;
1;28/9/2018;25;second_postpool;A;3;4;Strawberry;FRB;Strawberry;49;1;
1;28/9/2018;25;second_postpool;A;4;4;Strawberry;FRB;Strawberry;78;1;
1;28/9/2018;25;second_postpool;A;5;4;Strawberry;FRB;Strawberry;41;1;
1;28/9/2018;25;second_postpool;A;6;4;Strawberry;FRB;Strawberry;54;1;
1;28/9/2018;25;second_postpool;A;7;4;Strawberry;FRB;Strawberry;1;1;
1;28/9/2018;25;second_postpool;A;8;4;Strawberry;FRB;Strawberry;23;1;
1;28/9/2018;25;second_postpool;A;9;4;Strawberry;FRB;Strawberry;9;1;
1;28/9/2018;25;second_postpool;A;10;4;Strawberry;FRB;Strawberry;42;1;
1;28/9/2018;25;second_postpool;A;1;5;Strawberry;FRB;Strawberry;48;1;
1;28/9/2018;25;second_postpool;A;2;5;Strawberry;FRB;Strawberry;15;1;
1;28/9/2018;25;second_postpool;A;3;5;Strawberry;FRB;Strawberry;9;1;
1;28/9/2018;25;second_postpool;A;4;5;Strawberry;FRB;Strawberry;14;1;
1;28/9/2018;25;second_postpool;A;5;5;Strawberry;FRB;Strawberry;19;1;
1;28/9/2018;25;second_postpool;A;6;5;Strawberry;FRB;Strawberry;98;1;
1;28/9/2018;25;second_postpool;A;7;5;Strawberry;FRB;Strawberry;1;1;
1;28/9/2018;25;second_postpool;A;8;5;Strawberry;FRB;Strawberry;15;1;
1;28/9/2018;25;second_postpool;A;9;5;Strawberry;FRB;Strawberry;55;1;
1;28/9/2018;25;second_postpool;A;10;5;Strawberry;FRB;Strawberry;38;1;
1;28/9/2018;25;second_postpool;A;1;6;Strawberry;FRB;Strawberry;36;1;
1;28/9/2018;25;second_postpool;A;2;6;Strawberry;FRB;Strawberry;55;1;
1;28/9/2018;25;second_postpool;A;3;6;Strawberry;FRB;Strawberry;30;1;
1;28/9/2018;25;second_postpool;A;4;6;Strawberry;FRB;Strawberry;60;1;
1;28/9/2018;25;second_postpool;A;5;6;Strawberry;FRB;Strawberry;2;1;
1;28/9/2018;25;second_postpool;A;1;7;Cranberry;CRC;Cranberry;38;1;
1;28/9/2018;25;second_postpool;A;2;7;Cranberry;CRC;Cranberry;45;1;
1;28/9/2018;25;second_postpool;A;3;7;Cranberry;CRC;Cranberry;58;1;
1;28/9/2018;25;second_postpool;A;4;7;Cranberry;CRC;Cranberry;82;1;
1;28/9/2018;25;second_postpool;A;5;7;Cranberry;CRC;Cranberry;54;1;
1;28/9/2018;25;second_postpool;A;6;7;Cranberry;CRC;Cranberry;57;1;
1;28/9/2018;25;second_postpool;A;7;7;Cranberry;CRC;Cranberry;37;1;
1;28/9/2018;25;second_postpool;A;8;7;Cranberry;CRC;Cranberry;32;1;
1;28/9/2018;25;second_postpool;A;9;7;Cranberry;CRC;Cranberry;38;1;
1;28/9/2018;25;second_postpool;A;10;7;Cranberry;CRC;Cranberry;48;1;
1;28/9/2018;25;second_postpool;A;1;8;Cranberry;CRC;Cranberry;28;1;
1;28/9/2018;25;second_postpool;A;2;8;Cranberry;CRC;Cranberry;39;1;
1;28/9/2018;25;second_postpool;A;3;8;Cranberry;CRC;Cranberry;32;1;
1;28/9/2018;25;second_postpool;A;4;8;Cranberry;CRC;Cranberry;58;1;
1;28/9/2018;25;second_postpool;A;5;8;Cranberry;CRC;Cranberry;35;1;
1;28/9/2018;25;second_postpool;A;6;8;Cranberry;CRC;Cranberry;21;1;
1;28/9/2018;25;second_postpool;A;7;8;Cranberry;CRC;Cranberry;44;1;
1;28/9/2018;25;second_postpool;A;8;8;Cranberry;CRC;Cranberry;0;1;
1;28/9/2018;25;second_postpool;A;9;8;Cranberry;CRC;Cranberry;51;1;
1;28/9/2018;25;second_postpool;A;10;8;Cranberry;CRC;Cranberry;31;1;
1;28/9/2018;25;second_postpool;A;1;9;Cranberry;CRC;Cranberry;23;1;
1;28/9/2018;25;second_postpool;A;2;9;Cranberry;CRC;Cranberry;51;1;
1;28/9/2018;25;second_postpool;A;3;9;Cranberry;CRC;Cranberry;26;1;
1;28/9/2018;25;second_postpool;A;4;9;Cranberry;CRC;Cranberry;46;1;
1;28/9/2018;25;second_postpool;A;5;9;Cranberry;CRC;Cranberry;51;1;
1;28/9/2018;25;second_postpool;B;1;1;Cranberry;CRA;Cranberry;4;1;
1;28/9/2018;25;second_postpool;B;2;1;Cranberry;CRA;Cranberry;24;1;
1;28/9/2018;25;second_postpool;B;3;1;Cranberry;CRA;Cranberry;8;1;
1;28/9/2018;25;second_postpool;B;4;1;Cranberry;CRA;Cranberry;0;1;
1;28/9/2018;25;second_postpool;B;5;1;Cranberry;CRA;Cranberry;32;1;
1;28/9/2018;25;second_postpool;B;6;1;Cranberry;CRA;Cranberry;0;1;
1;28/9/2018;25;second_postpool;B;7;1;Cranberry;CRA;Cranberry;9;1;
1;28/9/2018;25;second_postpool;B;8;1;Cranberry;CRA;Cranberry;11;1;
1;28/9/2018;25;second_postpool;B;9;1;Cranberry;CRA;Cranberry;3;1;
1;28/9/2018;25;second_postpool;B;10;1;Cranberry;CRA;Cranberry;15;1;
1;28/9/2018;25;second_postpool;B;1;2;Cranberry;CRA;Cranberry;6;1;
1;28/9/2018;25;second_postpool;B;2;2;Cranberry;CRA;Cranberry;22;1;
1;28/9/2018;25;second_postpool;B;3;2;Cranberry;CRA;Cranberry;29;1;
1;28/9/2018;25;second_postpool;B;4;2;Cranberry;CRA;Cranberry;1;1;
1;28/9/2018;25;second_postpool;B;5;2;Cranberry;CRA;Cranberry;33;1;
1;28/9/2018;25;second_postpool;B;6;2;Cranberry;CRA;Cranberry;1;1;
1;28/9/2018;25;second_postpool;B;7;2;Cranberry;CRA;Cranberry;6;1;
1;28/9/2018;25;second_postpool;B;8;2;Cranberry;CRA;Cranberry;21;1;
1;28/9/2018;25;second_postpool;B;9;2;Cranberry;CRA;Cranberry;11;1;
1;28/9/2018;25;second_postpool;B;10;2;Cranberry;CRA;Cranberry;25;1;
1;28/9/2018;25;second_postpool;B;1;3;Cranberry;CRA;Cranberry;37;1;
1;28/9/2018;25;second_postpool;B;2;3;Cranberry;CRA;Cranberry;24;1;
1;28/9/2018;25;second_postpool;B;3;3;Cranberry;CRA;Cranberry;1;1;
1;28/9/2018;25;second_postpool;B;4;3;Cranberry;CRA;Cranberry;33;1;
1;28/9/2018;25;second_postpool;B;5;3;Cranberry;CRA;Cranberry;29;1;
1;28/9/2018;25;second_postpool;B;1;4;Cherry;CEB;Cherry;24;1;
1;28/9/2018;25;second_postpool;B;2;4;Cherry;CEB;Cherry;44;1;
1;28/9/2018;25;second_postpool;B;3;4;Cherry;CEB;Cherry;35;1;
1;28/9/2018;25;second_postpool;B;4;4;Cherry;CEB;Cherry;33;1;
1;28/9/2018;25;second_postpool;B;5;4;Cherry;CEB;Cherry;46;1;
1;28/9/2018;25;second_postpool;B;6;4;Cherry;CEB;Cherry;24;1;
1;28/9/2018;25;second_postpool;B;7;4;Cherry;CEB;Cherry;41;1;
1;28/9/2018;25;second_postpool;B;8;4;Cherry;CEB;Cherry;36;1;
1;28/9/2018;25;second_postpool;B;9;4;Cherry;CEB;Cherry;35;1;
1;28/9/2018;25;second_postpool;B;10;4;Cherry;CEB;Cherry;41;1;
1;28/9/2018;25;second_postpool;B;1;5;Cherry;CEB;Cherry;51;1;
1;28/9/2018;25;second_postpool;B;2;5;Cherry;CEB;Cherry;39;1;
1;28/9/2018;25;second_postpool;B;3;5;Cherry;CEB;Cherry;25;1;
1;28/9/2018;25;second_postpool;B;4;5;Cherry;CEB;Cherry;18;1;
1;28/9/2018;25;second_postpool;B;5;5;Cherry;CEB;Cherry;42;1;
1;28/9/2018;25;second_postpool;B;6;5;Cherry;CEB;Cherry;19;1;
1;28/9/2018;25;second_postpool;B;7;5;Cherry;CEB;Cherry;44;1;
1;28/9/2018;25;second_postpool;B;8;5;Cherry;CEB;Cherry;33;1;
1;28/9/2018;25;second_postpool;B;9;5;Cherry;CEB;Cherry;39;1;
1;28/9/2018;25;second_postpool;B;10;5;Cherry;CEB;Cherry;14;1;
1;28/9/2018;25;second_postpool;B;1;6;Cherry;CEB;Cherry;23;1;
1;28/9/2018;25;second_postpool;B;2;6;Cherry;CEB;Cherry;48;1;
1;28/9/2018;25;second_postpool;B;3;6;Cherry;CEB;Cherry;42;1;
1;28/9/2018;25;second_postpool;B;4;6;Cherry;CEB;Cherry;18;1;
1;28/9/2018;25;second_postpool;B;5;6;Cherry;CEB;Cherry;52;1;
1;28/9/2018;25;second_postpool;B;1;7;Cranberry;CRE;Cranberry;36;1;
1;28/9/2018;25;second_postpool;B;2;7;Cranberry;CRE;Cranberry;58;1;
1;28/9/2018;25;second_postpool;B;3;7;Cranberry;CRE;Cranberry;48;1;
1;28/9/2018;25;second_postpool;B;4;7;Cranberry;CRE;Cranberry;39;1;
1;28/9/2018;25;second_postpool;B;5;7;Cranberry;CRE;Cranberry;48;1;
1;28/9/2018;25;second_postpool;B;6;7;Cranberry;CRE;Cranberry;64;1;
1;28/9/2018;25;second_postpool;B;7;7;Cranberry;CRE;Cranberry;53;1;
1;28/9/2018;25;second_postpool;B;8;7;Cranberry;CRE;Cranberry;62;1;
1;28/9/2018;25;second_postpool;B;9;7;Cranberry;CRE;Cranberry;49;1;
1;28/9/2018;25;second_postpool;B;10;7;Cranberry;CRE;Cranberry;11;1;
1;28/9/2018;25;second_postpool;B;1;8;Cranberry;CRE;Cranberry;62;1;
1;28/9/2018;25;second_postpool;B;2;8;Cranberry;CRE;Cranberry;39;1;
1;28/9/2018;25;second_postpool;B;3;8;Cranberry;CRE;Cranberry;41;1;
1;28/9/2018;25;second_postpool;B;4;8;Cranberry;CRE;Cranberry;53;1;
1;28/9/2018;25;second_postpool;B;5;8;Cranberry;CRE;Cranberry;22;1;
1;28/9/2018;25;second_postpool;B;6;8;Cranberry;CRE;Cranberry;60;1;
1;28/9/2018;25;second_postpool;B;7;8;Cranberry;CRE;Cranberry;23;1;
1;28/9/2018;25;second_postpool;B;8;8;Cranberry;CRE;Cranberry;38;1;
1;28/9/2018;25;second_postpool;B;9;8;Cranberry;CRE;Cranberry;48;1;
1;28/9/2018;25;second_postpool;B;10;8;Cranberry;CRE;Cranberry;55;1;
1;28/9/2018;25;second_postpool;B;1;9;Cranberry;CRE;Cranberry;39;1;
1;28/9/2018;25;second_postpool;B;2;9;Cranberry;CRE;Cranberry;19;1;
1;28/9/2018;25;second_postpool;B;3;9;Cranberry;CRE;Cranberry;27;1;
1;28/9/2018;25;second_postpool;B;4;9;Cranberry;CRE;Cranberry;17;1;
1;28/9/2018;25;second_postpool;B;5;9;Cranberry;CRE;Cranberry;80;1;
1;28/9/2018;25;second_postpool;C;1;1;Strawberry;FRA;Strawberry;29;1;
1;28/9/2018;25;second_postpool;C;2;1;Strawberry;FRA;Strawberry;68;1;
1;28/9/2018;25;second_postpool;C;3;1;Strawberry;FRA;Strawberry;36;1;
1;28/9/2018;25;second_postpool;C;4;1;Strawberry;FRA;Strawberry;26;1;
1;28/9/2018;25;second_postpool;C;5;1;Strawberry;FRA;Strawberry;90;1;
1;28/9/2018;25;second_postpool;C;6;1;Strawberry;FRA;Strawberry;48;1;
1;28/9/2018;25;second_postpool;C;7;1;Strawberry;FRA;Strawberry;83;1;
1;28/9/2018;25;second_postpool;C;8;1;Strawberry;FRA;Strawberry;38;1;
1;28/9/2018;25;second_postpool;C;9;1;Strawberry;FRA;Strawberry;32;1;
1;28/9/2018;25;second_postpool;C;10;1;Strawberry;FRA;Strawberry;21;1;
1;28/9/2018;25;second_postpool;C;1;2;Strawberry;FRA;Strawberry;36;1;
1;28/9/2018;25;second_postpool;C;2;2;Strawberry;FRA;Strawberry;15;1;
1;28/9/2018;25;second_postpool;C;3;2;Strawberry;FRA;Strawberry;11;1;
1;28/9/2018;25;second_postpool;C;4;2;Strawberry;FRA;Strawberry;47;1;
1;28/9/2018;25;second_postpool;C;5;2;Strawberry;FRA;Strawberry;61;1;
1;28/9/2018;25;second_postpool;C;6;2;Strawberry;FRA;Strawberry;6;1;
1;28/9/2018;25;second_postpool;C;7;2;Strawberry;FRA;Strawberry;60;1;
1;28/9/2018;25;second_postpool;C;8;2;Strawberry;FRA;Strawberry;56;1;
1;28/9/2018;25;second_postpool;C;9;2;Strawberry;FRA;Strawberry;26;1;
1;28/9/2018;25;second_postpool;C;10;2;Strawberry;FRA;Strawberry;24;1;
1;28/9/2018;25;second_postpool;C;1;3;Strawberry;FRA;Strawberry;27;1;
1;28/9/2018;25;second_postpool;C;2;3;Strawberry;FRA;Strawberry;63;1;
1;28/9/2018;25;second_postpool;C;3;3;Strawberry;FRA;Strawberry;13;1;
1;28/9/2018;25;second_postpool;C;4;3;Strawberry;FRA;Strawberry;62;1;
1;28/9/2018;25;second_postpool;C;5;3;Strawberry;FRA;Strawberry;42;1;
1;28/9/2018;25;second_postpool;C;1;4;Cranberry;CRB;Cranberry;6;1;
1;28/9/2018;25;second_postpool;C;2;4;Cranberry;CRB;Cranberry;47;1;
1;28/9/2018;25;second_postpool;C;3;4;Cranberry;CRB;Cranberry;31;1;
1;28/9/2018;25;second_postpool;C;4;4;Cranberry;CRB;Cranberry;94;1;
1;28/9/2018;25;second_postpool;C;5;4;Cranberry;CRB;Cranberry;51;1;
1;28/9/2018;25;second_postpool;C;6;4;Cranberry;CRB;Cranberry;37;1;
1;28/9/2018;25;second_postpool;C;7;4;Cranberry;CRB;Cranberry;93;1;
1;28/9/2018;25;second_postpool;C;8;4;Cranberry;CRB;Cranberry;38;1;
1;28/9/2018;25;second_postpool;C;9;4;Cranberry;CRB;Cranberry;44;1;
1;28/9/2018;25;second_postpool;C;10;4;Cranberry;CRB;Cranberry;42;1;
1;28/9/2018;25;second_postpool;C;1;5;Cranberry;CRB;Cranberry;57;1;
1;28/9/2018;25;second_postpool;C;2;5;Cranberry;CRB;Cranberry;23;1;
1;28/9/2018;25;second_postpool;C;3;5;Cranberry;CRB;Cranberry;42;1;
1;28/9/2018;25;second_postpool;C;4;5;Cranberry;CRB;Cranberry;62;1;
1;28/9/2018;25;second_postpool;C;5;5;Cranberry;CRB;Cranberry;32;1;
1;28/9/2018;25;second_postpool;C;6;5;Cranberry;CRB;Cranberry;34;1;
1;28/9/2018;25;second_postpool;C;7;5;Cranberry;CRB;Cranberry;96;1;
1;28/9/2018;25;second_postpool;C;8;5;Cranberry;CRB;Cranberry;42;1;
1;28/9/2018;25;second_postpool;C;9;5;Cranberry;CRB;Cranberry;29;1;
1;28/9/2018;25;second_postpool;C;10;5;Cranberry;CRB;Cranberry;56;1;
1;28/9/2018;25;second_postpool;C;1;6;Cranberry;CRB;Cranberry;26;1;
1;28/9/2018;25;second_postpool;C;1;7;Cherry;CEC;Cherry;58;1;
1;28/9/2018;25;second_postpool;C;2;7;Cherry;CEC;Cherry;51;1;
1;28/9/2018;25;second_postpool;C;3;7;Cherry;CEC;Cherry;48;1;
1;28/9/2018;25;second_postpool;C;4;7;Cherry;CEC;Cherry;52;1;
1;28/9/2018;25;second_postpool;C;5;7;Cherry;CEC;Cherry;52;1;
1;28/9/2018;25;second_postpool;C;6;7;Cherry;CEC;Cherry;53;1;
1;28/9/2018;25;second_postpool;C;7;7;Cherry;CEC;Cherry;48;1;
1;28/9/2018;25;second_postpool;C;8;7;Cherry;CEC;Cherry;71;1;
1;28/9/2018;25;second_postpool;C;9;7;Cherry;CEC;Cherry;42;1;
1;28/9/2018;25;second_postpool;C;10;7;Cherry;CEC;Cherry;44;1;
1;28/9/2018;25;second_postpool;C;1;8;Cherry;CEC;Cherry;51;1;
1;28/9/2018;25;second_postpool;C;2;8;Cherry;CEC;Cherry;52;1;
1;28/9/2018;25;second_postpool;C;3;8;Cherry;CEC;Cherry;42;1;
1;28/9/2018;25;second_postpool;C;4;8;Cherry;CEC;Cherry;41;1;
1;28/9/2018;25;second_postpool;C;5;8;Cherry;CEC;Cherry;33;1;
1;28/9/2018;25;second_postpool;C;6;8;Cherry;CEC;Cherry;61;1;
1;28/9/2018;25;second_postpool;C;7;8;Cherry;CEC;Cherry;45;1;
1;28/9/2018;25;second_postpool;C;8;8;Cherry;CEC;Cherry;51;1;
1;28/9/2018;25;second_postpool;C;9;8;Cherry;CEC;Cherry;49;1;
1;28/9/2018;25;second_postpool;C;10;8;Cherry;CEC;Cherry;32;1;
1;28/9/2018;25;second_postpool;C;1;9;Cherry;CEC;Cherry;49;1;
1;28/9/2018;25;second_postpool;C;2;9;Cherry;CEC;Cherry;60;1;
1;28/9/2018;25;second_postpool;C;3;9;Cherry;CEC;Cherry;52;1;
1;28/9/2018;25;second_postpool;C;4;9;Cherry;CEC;Cherry;53;1;
1;28/9/2018;25;second_postpool;C;5;9;Cherry;CEC;Cherry;61;1;
1;28/9/2018;25;second_postpool;D;1;1;Cranberry;CRD;Cranberry;15;1;
1;28/9/2018;25;second_postpool;D;2;1;Cranberry;CRD;Cranberry;18;1;
1;28/9/2018;25;second_postpool;D;3;1;Cranberry;CRD;Cranberry;38;1;
1;28/9/2018;25;second_postpool;D;4;1;Cranberry;CRD;Cranberry;62;1;
1;28/9/2018;25;second_postpool;D;5;1;Cranberry;CRD;Cranberry;41;1;
1;28/9/2018;25;second_postpool;D;6;1;Cranberry;CRD;Cranberry;27;1;
1;28/9/2018;25;second_postpool;D;7;1;Cranberry;CRD;Cranberry;26;1;
1;28/9/2018;25;second_postpool;D;1;4;Strawberry;FRC;Strawberry;11;1;
1;28/9/2018;25;second_postpool;D;2;4;Strawberry;FRC;Strawberry;71;1;
1;28/9/2018;25;second_postpool;D;3;4;Strawberry;FRC;Strawberry;98;1;
1;28/9/2018;25;second_postpool;D;4;4;Strawberry;FRC;Strawberry;53;1;
1;28/9/2018;25;second_postpool;D;5;4;Strawberry;FRC;Strawberry;25;1;
1;28/9/2018;25;second_postpool;D;6;4;Strawberry;FRC;Strawberry;78;1;
1;28/9/2018;25;second_postpool;D;7;4;Strawberry;FRC;Strawberry;42;1;
1;28/9/2018;25;second_postpool;D;8;4;Strawberry;FRC;Strawberry;38;1;
1;28/9/2018;25;second_postpool;D;9;4;Strawberry;FRC;Strawberry;42;1;
1;28/9/2018;25;second_postpool;D;10;4;Strawberry;FRC;Strawberry;17;1;
1;28/9/2018;25;second_postpool;D;1;5;Strawberry;FRC;Strawberry;12;1;
1;28/9/2018;25;second_postpool;D;2;5;Strawberry;FRC;Strawberry;108;1;
1;28/9/2018;25;second_postpool;D;3;5;Strawberry;FRC;Strawberry;31;1;
1;28/9/2018;25;second_postpool;D;4;5;Strawberry;FRC;Strawberry;58;1;
1;28/9/2018;25;second_postpool;D;5;5;Strawberry;FRC;Strawberry;1;1;
1;28/9/2018;25;second_postpool;D;6;5;Strawberry;FRC;Strawberry;74;1;
1;28/9/2018;25;second_postpool;D;7;5;Strawberry;FRC;Strawberry;16;1;
1;28/9/2018;25;second_postpool;D;8;5;Strawberry;FRC;Strawberry;62;1;
1;28/9/2018;25;second_postpool;D;9;5;Strawberry;FRC;Strawberry;51;1;
1;28/9/2018;25;second_postpool;D;10;5;Strawberry;FRC;Strawberry;61;1;
1;28/9/2018;25;second_postpool;D;1;6;Strawberry;FRC;Strawberry;40;1;
1;28/9/2018;25;second_postpool;D;2;6;Strawberry;FRC;Strawberry;51;1;
1;28/9/2018;25;second_postpool;D;3;6;Strawberry;FRC;Strawberry;61;1;
1;28/9/2018;25;second_postpool;D;4;6;Strawberry;FRC;Strawberry;48;1;
1;28/9/2018;25;second_postpool;D;5;6;Strawberry;FRC;Strawberry;36;1;
1;19/10/2018;26;second_postpool;A;1;1;Cherry;CEA;Cherry;26;1;
1;19/10/2018;26;second_postpool;A;2;1;Cherry;CEA;Cherry;31;1;
1;19/10/2018;26;second_postpool;A;3;1;Cherry;CEA;Cherry;10;1;
1;19/10/2018;26;second_postpool;A;4;1;Cherry;CEA;Cherry;25;1;
1;19/10/2018;26;second_postpool;A;5;1;Cherry;CEA;Cherry;16;1;
1;19/10/2018;26;second_postpool;A;6;1;Cherry;CEA;Cherry;25;1;
1;19/10/2018;26;second_postpool;A;7;1;Cherry;CEA;Cherry;15;1;
1;19/10/2018;26;second_postpool;A;8;1;Cherry;CEA;Cherry;6;1;
1;19/10/2018;26;second_postpool;A;9;1;Cherry;CEA;Cherry;5;1;
1;19/10/2018;26;second_postpool;A;10;1;Cherry;CEA;Cherry;11;1;
1;19/10/2018;26;second_postpool;A;1;2;Cherry;CEA;Cherry;38;1;
1;19/10/2018;26;second_postpool;A;2;2;Cherry;CEA;Cherry;29;1;
1;19/10/2018;26;second_postpool;A;3;2;Cherry;CEA;Cherry;25;1;
1;19/10/2018;26;second_postpool;A;4;2;Cherry;CEA;Cherry;12;1;
1;19/10/2018;26;second_postpool;A;5;2;Cherry;CEA;Cherry;3;1;
1;19/10/2018;26;second_postpool;A;6;2;Cherry;CEA;Cherry;9;1;
1;19/10/2018;26;second_postpool;A;7;2;Cherry;CEA;Cherry;8;1;
1;19/10/2018;26;second_postpool;A;8;2;Cherry;CEA;Cherry;2;1;
1;19/10/2018;26;second_postpool;A;9;2;Cherry;CEA;Cherry;10;1;
1;19/10/2018;26;second_postpool;A;10;2;Cherry;CEA;Cherry;43;1;
1;19/10/2018;26;second_postpool;A;1;3;Cherry;CEA;Cherry;28;1;
1;19/10/2018;26;second_postpool;A;2;3;Cherry;CEA;Cherry;35;1;
1;19/10/2018;26;second_postpool;A;3;3;Cherry;CEA;Cherry;37;1;
1;19/10/2018;26;second_postpool;A;4;3;Cherry;CEA;Cherry;20;1;
1;19/10/2018;26;second_postpool;A;5;3;Cherry;CEA;Cherry;5;1;
1;19/10/2018;26;second_postpool;A;1;4;Strawberry;FRB;Strawberry;33;1;
1;19/10/2018;26;second_postpool;A;2;4;Strawberry;FRB;Strawberry;10;1;
1;19/10/2018;26;second_postpool;A;3;4;Strawberry;FRB;Strawberry;1;1;
1;19/10/2018;26;second_postpool;A;4;4;Strawberry;FRB;Strawberry;11;1;
1;19/10/2018;26;second_postpool;A;5;4;Strawberry;FRB;Strawberry;16;1;
1;19/10/2018;26;second_postpool;A;6;4;Strawberry;FRB;Strawberry;1;1;
1;19/10/2018;26;second_postpool;A;7;4;Strawberry;FRB;Strawberry;15;1;
1;19/10/2018;26;second_postpool;A;8;4;Strawberry;FRB;Strawberry;52;1;
1;19/10/2018;26;second_postpool;A;9;4;Strawberry;FRB;Strawberry;26;1;
1;19/10/2018;26;second_postpool;A;10;4;Strawberry;FRB;Strawberry;10;1;
1;19/10/2018;26;second_postpool;A;1;5;Strawberry;FRB;Strawberry;38;1;
1;19/10/2018;26;second_postpool;A;2;5;Strawberry;FRB;Strawberry;9;1;
1;19/10/2018;26;second_postpool;A;3;5;Strawberry;FRB;Strawberry;34;1;
1;19/10/2018;26;second_postpool;A;4;5;Strawberry;FRB;Strawberry;34;1;
1;19/10/2018;26;second_postpool;A;5;5;Strawberry;FRB;Strawberry;28;1;
1;19/10/2018;26;second_postpool;A;6;5;Strawberry;FRB;Strawberry;51;1;
1;19/10/2018;26;second_postpool;A;7;5;Strawberry;FRB;Strawberry;15;1;
1;19/10/2018;26;second_postpool;A;8;5;Strawberry;FRB;Strawberry;31;1;
1;19/10/2018;26;second_postpool;A;9;5;Strawberry;FRB;Strawberry;7;1;
1;19/10/2018;26;second_postpool;A;10;5;Strawberry;FRB;Strawberry;18;1;
1;19/10/2018;26;second_postpool;A;1;6;Strawberry;FRB;Strawberry;54;1;
1;19/10/2018;26;second_postpool;A;2;6;Strawberry;FRB;Strawberry;47;1;
1;19/10/2018;26;second_postpool;A;3;6;Strawberry;FRB;Strawberry;84;1;
1;19/10/2018;26;second_postpool;A;4;6;Strawberry;FRB;Strawberry;34;1;
1;19/10/2018;26;second_postpool;A;5;6;Strawberry;FRB;Strawberry;47;1;
1;19/10/2018;26;second_postpool;A;1;7;Cranberry;CRC;Cranberry;31;1;
1;19/10/2018;26;second_postpool;A;2;7;Cranberry;CRC;Cranberry;28;1;
1;19/10/2018;26;second_postpool;A;3;7;Cranberry;CRC;Cranberry;34;1;
1;19/10/2018;26;second_postpool;A;4;7;Cranberry;CRC;Cranberry;40;1;
